Country Code,Year,Inflation
FRO,1965,
FSM,1965,
GAB,1965,2.43847369595921
GBR,1965,4.77377455386915
GEO,1965,
GHA,1965,26.4447848490174
GIB,1965,
GIN,1965,
GMB,1965,1.21803662168856
GNB,1965,
GNQ,1965,
GRC,1965,3.22087246997097
GRD,1965,
GRL,1965,
GTM,1965,-0.800000000003518
GUM,1965,
GUY,1965,
HIC,1965,
HKG,1965,
HND,1965,3.18627450998764
HPC,1965,
HRV,1965,
HTI,1965,2.26394257289727
HUN,1965,
IBD,1965,
IBT,1965,
IDA,1965,
IDB,1965,
IDN,1965,306.763110307415
IDX,1965,
IMN,1965,
IND,1965,9.47475859170697
INX,1965,
IRL,1965,4.9881235154395
IRN,1965,2.15437483520965
IRQ,1965,-0.455580865857812
ISL,1965,7.31706942783345
ISR,1965,7.70833326420499
ITA,1965,4.51926830743467
JAM,1965,2.6315789473685
JOR,1965,
JPN,1965,6.65599094260619
KAZ,1965,
KEN,1965,3.5785288280674
KGZ,1965,
KHM,1965,
KIR,1965,
KNA,1965,
KOR,1965,13.5481947104654
KWT,1965,
LAC,1965,2.7459324879856
LAO,1965,
LBN,1965,
LBR,1965,
LBY,1965,11.4249999996678
LCA,1965,
LCN,1965,
LDC,1965,
LIC,1965,
LIE,1965,
LKA,1965,0.222783306253963
LMC,1965,
LMY,1965,
LSO,1965,
LTE,1965,
LTU,1965,
LUX,1965,3.33367932929344
LVA,1965,
MAC,1965,
MAF,1965,
MAR,1965,3.48282122001694
MCO,1965,
MDA,1965,
MDG,1965,4.20186036589442
MDV,1965,
MEA,1965,
MEX,1965,3.56803865742935
MHL,1965,
MIC,1965,
MKD,1965,
MLI,1965,
MLT,1965,1.6022184561013
MMR,1965,17.6923076923075
MNA,1965,
MNE,1965,
MNG,1965,
MNP,1965,
MOZ,1965,
MRT,1965,
MUS,1965,1.78556598298224
MWI,1965,
MYS,1965,-0.105485232243793
NAC,1965,1.95891323232402
NAM,1965,
NCL,1965,
NER,1965,4.37375745630591
NGA,1965,4.10345873811622
NIC,1965,
NLD,1965,3.90803782779624
NOR,1965,4.18722443998003
NPL,1965,8.47186932846468
NRU,1965,
NZL,1965,3.39748975611087
OED,1965,4.18722443998003
OMN,1965,
OSS,1965,
PAK,1965,5.56863547936376
PAN,1965,0.461613216719875
PER,1965,16.3899613894424
PHL,1965,2.56410256428441
PLW,1965,
PNG,1965,
POL,1965,
PRE,1965,
PRI,1965,
PRK,1965,
PRT,1965,3.42492777745565
PRY,1965,3.8592981578052
PSE,1965,
PSS,1965,
PST,1965,3.66648280262595
PYF,1965,
QAT,1965,
ROU,1965,
RUS,1965,
RWA,1965,
SAS,1965,7.02025240391422
SAU,1965,0.389105059342279
SDN,1965,-2.44602939056207
SEN,1965,
SGP,1965,0.178611297164591
SLB,1965,
SLE,1965,
SLV,1965,0.456974672917085
SMR,1965,
SOM,1965,
SRB,1965,
SSA,1965,
SSD,1965,
SSF,1965,
SST,1965,
STP,1965,
SUR,1965,1.93423597678913
SVK,1965,
SVN,1965,
SWE,1965,5.01277129643832
SWZ,1965,
SXM,1965,
SYC,1965,
SYR,1965,-3.87897595034945
TCA,1965,
TCD,1965,
TEA,1965,
TEC,1965,
TGO,1965,
THA,1965,0.166333998420158
TJK,1965,
TKM,1965,
TLA,1965,2.6315789473685
TLS,1965,
TMN,1965,2.8185980276133
TON,1965,
TSA,1965,7.02025240391422
TSS,1965,
TTO,1965,1.78161798448853
TUN,1965,
TUR,1965,4.55553368394828
TUV,1965,
TZA,1965,
UGA,1965,
UKR,1965,
UMC,1965,
URY,1965,56.5565565566606
USA,1965,1.58516926383669
UZB,1965,
VCT,1965,
VEN,1965,
VGB,1965,
VIR,1965,
VNM,1965,
VUT,1965,
WLD,1965,
WSM,1965,2.11382113821134
XKX,1965,
YEM,1965,
ZAF,1965,4.06902873532948
ZMB,1965,
ZWE,1965,
ABW,1966,
AFE,1966,
AFG,1966,
AFW,1966,
AGO,1966,
ALB,1966,
AND,1966,
ARB,1966,
ARE,1966,
ARG,1966,
ARM,1966,
ASM,1966,
ATG,1966,
AUS,1966,3.29341317365269
AUT,1966,2.05482059257983
AZE,1966,
BDI,1966,4.43686006769086
BEL,1966,4.17434761852997
BEN,1966,
BFA,1966,2.36410601983339
BGD,1966,
BGR,1966,
BHR,1966,2.13447171852238
BHS,1966,
BIH,1966,
BLR,1966,
BLZ,1966,
BMU,1966,
BOL,1966,6.95187165775404
BRA,1966,
BRB,1966,
BRN,1966,
BTN,1966,
BWA,1966,
CAF,1966,
CAN,1966,3.81565906838456
CEB,1966,
CHE,1966,4.77597959563687
CHI,1966,
CHL,1966,
CHN,1966,
CIV,1966,4.1913179840567
CMR,1966,
COD,1966,15.7801012491141
COG,1966,
COL,1966,16.7281682748598
COM,1966,
CPV,1966,
CRI,1966,0.182882837621486
CSS,1966,
CUB,1966,
CUW,1966,
CYM,1966,
CYP,1966,0.506072874498929
CZE,1966,
DEU,1966,3.53305857768815
DJI,1966,
DMA,1966,
DNK,1966,7.06495969658814
DOM,1966,0.262927256794523
DZA,1966,
EAP,1966,
EAR,1966,4.47981069723112
EAS,1966,
ECA,1966,
ECS,1966,
ECU,1966,5.45372692773339
EGY,1966,9.03644065817632
EMU,1966,3.43236917511692
ERI,1966,
ESP,1966,6.24036708297991
EST,1966,
ETH,1966,-1.36186770466908
EUU,1966,3.7033562981507
FCS,1966,
FIN,1966,3.87365401861326
FJI,1966,
FRA,1966,2.60200076636453
FRO,1966,
FSM,1966,
GAB,1966,3.6441113809677
GBR,1966,3.90961779211888
GEO,1966,
GHA,1966,13.2378854626539
GIB,1966,
GIN,1966,
GMB,1966,0.239081925328157
GNB,1966,
GNQ,1966,
GRC,1966,4.90341596130593
GRD,1966,
GRL,1966,
GTM,1966,0.684261974465198
GUM,1966,
GUY,1966,
HIC,1966,
HKG,1966,
HND,1966,1.78423465718736
HPC,1966,
HRV,1966,
HTI,1966,8.30183585332305
HUN,1966,
IBD,1966,
IBT,1966,
IDA,1966,
IDB,1966,
IDN,1966,1136.2541122077
IDX,1966,
IMN,1966,
IND,1966,10.8018483489341
INX,1966,
IRL,1966,3.05429864140272
IRN,1966,-0.388148532154467
IRQ,1966,1.98321891712164
ISL,1966,10.6866430342387
ISR,1966,7.93036754448447
ITA,1966,2.34658893413319
JAM,1966,1.90239867659223
JOR,1966,
JPN,1966,5.04083205887677
KAZ,1966,
KEN,1966,5.01439539323416
KGZ,1966,
KHM,1966,
KIR,1966,
KNA,1966,
KOR,1966,11.261384877581
KWT,1966,
LAC,1966,2.87319422160325
LAO,1966,
LBN,1966,
LBR,1966,
LBY,1966,12.2429137683409
LCA,1966,2.47900839657731
LCN,1966,
LDC,1966,
LIC,1966,
LIE,1966,
LKA,1966,-0.155601659973785
LMC,1966,
LMY,1966,
LSO,1966,
LTE,1966,
LTU,1966,
LUX,1966,3.33167977254568
LVA,1966,
MAC,1966,
MAF,1966,
MAR,1966,-1.01357936469643
MCO,1966,
MDA,1966,
MDG,1966,3.21157397897554
MDV,1966,
MEA,1966,
MEX,1966,4.21578837738439
MHL,1966,
MIC,1966,
MKD,1966,
MLI,1966,
MLT,1966,0.523123578699543
MMR,1966,25.4901960784319
MNA,1966,
MNE,1966,
MNG,1966,
MNP,1966,
MOZ,1966,
MRT,1966,
MUS,1966,2.50489556095842
MWI,1966,
MYS,1966,0.967969025261378
NAC,1966,3.41536722263448
NAM,1966,
NCL,1966,
NER,1966,10.5714285704761
NGA,1966,9.69034608375114
NIC,1966,
NLD,1966,5.76214023622457
NOR,1966,3.25056334305301
NPL,1966,14.3889706868656
NRU,1966,
NZL,1966,2.75548077542814
OED,1966,4.17434761852997
OMN,1966,
OSS,1966,
PAK,1966,7.22762159787732
PAN,1966,0.193470375092586
PER,1966,8.84060374922208
PHL,1966,5.39999999968083
PLW,1966,
PNG,1966,
POL,1966,
PRE,1966,
PRI,1966,
PRK,1966,
PRT,1966,5.03926721858186
PRY,1966,2.87319422160325
PSE,1966,
PSS,1966,
PST,1966,3.84465654349891
PYF,1966,
QAT,1966,
ROU,1966,
RUS,1966,
RWA,1966,
SAS,1966,9.01473497340571
SAU,1966,1.55038759593043
SDN,1966,1.7124631992702
SEN,1966,
SGP,1966,2.00579451749493
SLB,1966,
SLE,1966,
SLV,1966,-1.18735543593378
SMR,1966,
SOM,1966,
SRB,1966,
SSA,1966,
SSD,1966,
SSF,1966,
SST,1966,
STP,1966,
SUR,1966,4.74383301707784
SVK,1966,
SVN,1966,
SWE,1966,6.40480825348421
SWZ,1966,3.17752100842009
SXM,1966,
SYC,1966,
SYR,1966,3.79338175948379
TCA,1966,
TCD,1966,
TEA,1966,
TEC,1966,
TGO,1966,
THA,1966,4.03520425067443
TJK,1966,
TKM,1966,
TLA,1966,3.48377613575405
TLS,1966,
TMN,1966,2.88830033830271
TON,1966,
TSA,1966,9.01473497340571
TSS,1966,
TTO,1966,4.09435804990484
TUN,1966,
TUR,1966,8.47199621539222
TUV,1966,
TZA,1966,9.77701543927597
UGA,1966,
UKR,1966,
UMC,1966,
URY,1966,73.4626932061085
USA,1966,3.01507537688439
UZB,1966,
VCT,1966,
VEN,1966,
VGB,1966,
VIR,1966,
VNM,1966,
VUT,1966,
WLD,1966,
WSM,1966,2.86624203821643
XKX,1966,
YEM,1966,
ZAF,1966,3.48923368982036
ZMB,1966,
ZWE,1966,
ABW,1967,
AFE,1967,
AFG,1967,
AFW,1967,
AGO,1967,
ALB,1967,
AND,1967,
ARB,1967,
ARE,1967,
ARG,1967,
ARM,1967,
ASM,1967,
ATG,1967,
AUS,1967,3.47826086956521
AUT,1967,3.97467292898835
AZE,1967,
BDI,1967,-1.08932461874256
BEL,1967,2.73030268590904
BEN,1967,
BFA,1967,-4.33375390856904
BGD,1967,
BGR,1967,
BHR,1967,4.25809822309291
BHS,1967,5.43775649904798
BIH,1967,
BLR,1967,
BLZ,1967,
BMU,1967,
BOL,1967,11.1999999990001
BRA,1967,
BRB,1967,3.63487515335757
BRN,1967,
BTN,1967,
BWA,1967,
CAF,1967,
CAN,1967,3.57995226730307
CEB,1967,
CHE,1967,4.00519621563876
CHI,1967,
CHL,1967,
CHN,1967,
CIV,1967,2.29185195349456
CMR,1967,
COD,1967,36.9265248728319
COG,1967,
COL,1967,8.32819136425947
COM,1967,
CPV,1967,
CRI,1967,1.20834031134421
CSS,1967,3.20717908718531
CUB,1967,
CUW,1967,
CYM,1967,
CYP,1967,0.704934542806558
CZE,1967,
DEU,1967,1.79604550700727
DJI,1967,
DMA,1967,0.952456544255465
DNK,1967,8.20785355844021
DOM,1967,1.23834498871987
DZA,1967,
EAP,1967,
EAR,1967,1.97774154682664
EAS,1967,
ECA,1967,
ECS,1967,
ECU,1967,3.81813815731006
EGY,1967,0.701897484353725
EMU,1967,2.98754606695161
ERI,1967,
ESP,1967,6.39163108782114
EST,1967,
ETH,1967,0.808678501054656
EUU,1967,3.31932361134947
FCS,1967,
FIN,1967,5.37778183372857
FJI,1967,
FRA,1967,2.79177709435144
FRO,1967,
FSM,1967,
GAB,1967,1.97774154682664
GBR,1967,2.48211560474808
GEO,1967,
GHA,1967,-8.42248589780286
GIB,1967,
GIN,1967,
GMB,1967,1.40721895381681
GNB,1967,
GNQ,1967,
GRC,1967,1.84135702750596
GRD,1967,
GRL,1967,
GTM,1967,0.48543689344876
GUM,1967,
GUY,1967,
HIC,1967,
HKG,1967,
HND,1967,2.09184098667309
HPC,1967,
HRV,1967,
HTI,1967,-2.93531098100655
HUN,1967,
IBD,1967,
IBT,1967,
IDA,1967,
IDB,1967,
IDN,1967,106.0
IDX,1967,
IMN,1967,
IND,1967,13.0622024777969
INX,1967,
IRL,1967,3.18331503955179
IRN,1967,1.59761007964359
IRQ,1967,3.29094988781674
ISL,1967,3.32021867821533
ISR,1967,1.70609316005939
ITA,1967,3.73333832073823
JAM,1967,3.02353896103861
JOR,1967,
JPN,1967,3.98984808881514
KAZ,1967,
KEN,1967,1.75919579598298
KGZ,1967,
KHM,1967,
KIR,1967,
KNA,1967,
KOR,1967,10.8824400571964
KWT,1967,
LAC,1967,2.55439473084727
LAO,1967,
LBN,1967,
LBR,1967,
LBY,1967,7.2961087423089
LCA,1967,3.20717908718531
LCN,1967,3.01694847502145
LDC,1967,
LIC,1967,
LIE,1967,
LKA,1967,2.1892393320351
LMC,1967,
LMY,1967,
LSO,1967,
LTE,1967,
LTU,1967,
LUX,1967,2.16615698739855
LVA,1967,
MAC,1967,
MAF,1967,
MAR,1967,-0.748276993897744
MCO,1967,
MDA,1967,
MDG,1967,0.815190376680808
MDV,1967,
MEA,1967,
MEX,1967,3.01694847502145
MHL,1967,
MIC,1967,
MKD,1967,
MLI,1967,
MLT,1967,0.693868315713042
MMR,1967,0.833333332291589
MNA,1967,
MNE,1967,
MNG,1967,
MNP,1967,
MOZ,1967,
MRT,1967,
MUS,1967,1.8785321978165
MWI,1967,
MYS,1967,4.57556214033288
NAC,1967,3.17636894494807
NAM,1967,
NCL,1967,
NER,1967,0.430663221364426
NGA,1967,-3.72633676514214
NIC,1967,
NLD,1967,3.45533218314714
NOR,1967,4.57926975754
NPL,1967,-2.80833138334688
NRU,1967,
NZL,1967,6.05692006267523
OED,1967,3.57995226730307
OMN,1967,
OSS,1967,
PAK,1967,6.8113996342869
PAN,1967,1.3758146270918
PER,1967,9.78360256063413
PHL,1967,6.25395319397735
PLW,1967,
PNG,1967,
POL,1967,
PRE,1967,
PRI,1967,
PRK,1967,
PRT,1967,5.52647600753099
PRY,1967,1.36526759221905
PSE,1967,
PSS,1967,
PST,1967,3.63487515335757
PYF,1967,
QAT,1967,
ROU,1967,
RUS,1967,
RWA,1967,1.45292730022852
SAS,1967,4.500319483161
SAU,1967,2.09923664219523
SDN,1967,11.0135558877735
SEN,1967,
SGP,1967,3.34280096132818
SLB,1967,
SLE,1967,
SLV,1967,1.46691635472384
SMR,1967,
SOM,1967,
SRB,1967,
SSA,1967,
SSD,1967,
SSF,1967,
SST,1967,
STP,1967,
SUR,1967,10.6884057971015
SVK,1967,
SVN,1967,
SWE,1967,4.28931922993324
SWZ,1967,1.82404343794973
SXM,1967,
SYC,1967,
SYR,1967,6.45412130637526
TCA,1967,
TCD,1967,
TEA,1967,
TEC,1967,
TGO,1967,-2.31884058067623
THA,1967,4.30965682357134
TJK,1967,
TKM,1967,
TLA,1967,2.13625866015496
TLS,1967,
TMN,1967,2.44427998373016
TON,1967,
TSA,1967,4.500319483161
TSS,1967,
TTO,1967,2.13625866015496
TUN,1967,
TUR,1967,13.9748929481675
TUV,1967,
TZA,1967,12.1874999984368
UGA,1967,
UKR,1967,
UMC,1967,
URY,1967,89.275297285038
USA,1967,2.77278562259307
UZB,1967,
VCT,1967,
VEN,1967,
VGB,1967,
VIR,1967,
VNM,1967,
VUT,1967,
WLD,1967,
WSM,1967,-0.515995872032679
XKX,1967,
YEM,1967,
ZAF,1967,3.5389915328063
ZMB,1967,
ZWE,1967,
ABW,1968,
AFE,1968,
AFG,1968,
AFW,1968,
AGO,1968,
ALB,1968,
AND,1968,
ARB,1968,
ARE,1968,
ARG,1968,
ARM,1968,
ASM,1968,
ATG,1968,
AUS,1968,2.52100840336133
AUT,1968,2.76486447339764
AZE,1968,
BDI,1968,6.05726872222524
BEL,1968,2.70144982931352
BEN,1968,
BFA,1968,-0.286713687770023
BGD,1968,
BGR,1968,
BHR,1968,3.25732899024462
BHS,1968,4.54103146287564
BIH,1968,
BLR,1968,
BLZ,1968,
BMU,1968,
BOL,1968,5.47062350162302
BRA,1968,
BRB,1968,7.48874318687619
BRN,1968,
BTN,1968,
BWA,1968,
CAF,1968,
CAN,1968,4.05529953917053
CEB,1968,
CHE,1968,2.39582226957012
CHI,1968,
CHL,1968,
CHN,1968,
CIV,1968,5.3504547886788
CMR,1968,
COD,1968,53.3216727107739
COG,1968,
COL,1968,7.44753878317765
COM,1968,
CPV,1968,
CRI,1968,4.09389143106837
CSS,1968,5.36991901857966
CUB,1968,
CUW,1968,
CYM,1968,
CYP,1968,3.76666666616693
CZE,1968,
DEU,1968,1.47030439199653
DJI,1968,
DMA,1968,5.36991901857966
DNK,1968,8.00520710366456
DOM,1968,0.0359763993382319
DZA,1968,
EAP,1968,
EAR,1968,2.07922185813622
EAS,1968,
ECA,1968,
ECS,1968,
ECU,1968,4.31765612971037
EGY,1968,-1.67575942456909
EMU,1968,3.24282887679452
ERI,1968,
ESP,1968,4.95436611736466
EST,1968,
ETH,1968,0.182612665558972
EUU,1968,3.24282887679452
FCS,1968,
FIN,1968,9.19166799519519
FJI,1968,
FRA,1968,4.54320486402014
FRO,1968,
FSM,1968,
GAB,1968,2.33560405929841
GBR,1968,4.69742798827244
GEO,1968,
GHA,1968,7.89473684210541
GIB,1968,
GIN,1968,
GMB,1968,4.1787534301289
GNB,1968,
GNQ,1968,
GRC,1968,0.139060583507858
GRD,1968,
GRL,1968,
GTM,1968,1.92632850230087
GUM,1968,
GUY,1968,
HIC,1968,
HKG,1968,
HND,1968,1.86122448972088
HPC,1968,
HRV,1968,
HTI,1968,1.31621187827357
HUN,1968,
IBD,1968,
IBT,1968,
IDA,1968,
IDB,1968,
IDN,1968,128.843042071197
IDX,1968,
IMN,1968,
IND,1968,3.23741242627508
INX,1968,
IRL,1968,4.68085106382992
IRN,1968,0.690360521996216
IRQ,1968,2.196475982868
ISL,1968,15.2317984034252
ISR,1968,2.07922185813622
ITA,1968,1.27731335390796
JAM,1968,5.92869805002992
JOR,1968,
JPN,1968,5.3394329573935
KAZ,1968,
KEN,1968,0.366711570051031
KGZ,1968,
KHM,1968,
KIR,1968,
KNA,1968,
KOR,1968,10.771821396935
KWT,1968,
LAC,1968,3.2535674094159
LAO,1968,
LBN,1968,
LBR,1968,
LBY,1968,0.391231447309209
LCA,1968,3.96945410534388
LCN,1968,4.09389143106837
LDC,1968,
LIC,1968,
LIE,1968,
LKA,1968,5.86056644898586
LMC,1968,
LMY,1968,
LSO,1968,
LTE,1968,
LTU,1968,
LUX,1968,2.62542908963158
LVA,1968,
MAC,1968,
MAF,1968,
MAR,1968,0.436479069044564
MCO,1968,
MDA,1968,
MDG,1968,0.956513164485503
MDV,1968,
MEA,1968,
MEX,1968,2.33395093467026
MHL,1968,
MIC,1968,
MKD,1968,
MLI,1968,
MLT,1968,2.03730057682274
MMR,1968,2.37603305787557
MNA,1968,
MNE,1968,
MNG,1968,
MNP,1968,
MOZ,1968,
MRT,1968,
MUS,1968,6.97710758672967
MWI,1968,
MYS,1968,-0.15834652879454
NAC,1968,4.16354784602794
NAM,1968,
NCL,1968,
NER,1968,-2.92309891297474
NGA,1968,-0.476059059060843
NIC,1968,
NLD,1968,3.72079328019139
NOR,1968,3.44829324254209
NPL,1968,1.17986997370045
NRU,1968,
NZL,1968,4.31192496550193
OED,1968,4.09389143106837
OMN,1968,
OSS,1968,
PAK,1968,0.170627348438079
PAN,1968,1.61904761953545
PER,1968,19.086618545438
PHL,1968,2.35880645890594
PLW,1968,
PNG,1968,
POL,1968,
PRE,1968,
PRI,1968,
PRK,1968,
PRT,1968,6.08136171148615
PRY,1968,0.708073577854406
PSE,1968,
PSS,1968,
PST,1968,3.72079328019139
PYF,1968,
QAT,1968,
ROU,1968,
RUS,1968,
RWA,1968,3.16193697269929
SAS,1968,2.20864119998777
SAU,1968,1.58878504672936
SDN,1968,-10.033895358939
SEN,1968,0.0583333328329721
SGP,1968,0.655391120507384
SLB,1968,
SLE,1968,
SLV,1968,2.53768071348791
SMR,1968,
SOM,1968,
SRB,1968,
SSA,1968,
SSD,1968,
SSF,1968,
SST,1968,
STP,1968,
SUR,1968,0.163666121112931
SVK,1968,
SVN,1968,
SWE,1968,1.94312582473236
SWZ,1968,3.44942509524236
SXM,1968,
SYC,1968,
SYR,1968,2.8487947406866
TCA,1968,
TCD,1968,
TEA,1968,
TEC,1968,
TGO,1968,0.296735906036533
THA,1968,1.79035960223016
TJK,1968,
TKM,1968,
TLA,1968,3.96945410534388
TLS,1968,
TMN,1968,0.56341979552039
TON,1968,
TSA,1968,2.20864119998777
TSS,1968,
TTO,1968,8.2320520069128
TUN,1968,
TUR,1968,6.046239661974
TUV,1968,
TZA,1968,15.5988857954827
UGA,1968,
UKR,1968,
UMC,1968,
URY,1968,125.336991126492
USA,1968,4.27179615288534
UZB,1968,
VCT,1968,
VEN,1968,
VGB,1968,
VIR,1968,
VNM,1968,
VUT,1968,
WLD,1968,
WSM,1968,1.71161825726125
XKX,1968,
YEM,1968,
ZAF,1968,1.98613552880713
ZMB,1968,
ZWE,1968,
ABW,1969,
AFE,1969,
AFG,1969,
AFW,1969,
AGO,1969,
ALB,1969,
AND,1969,
ARB,1969,
ARE,1969,
ARG,1969,
ARM,1969,
ASM,1969,
ATG,1969,
AUS,1969,3.27868852459017
AUT,1969,3.08040419539539
AZE,1969,
BDI,1969,4.0238836973312
BEL,1969,3.75399229053284
BEN,1969,
BFA,1969,9.65552935762116
BGD,1969,
BGR,1969,
BHR,1969,-0.194127638923867
BHS,1969,8.93577412289433
BIH,1969,
BLR,1969,
BLZ,1969,
BMU,1969,
BOL,1969,2.20974847251321
BRA,1969,
BRB,1969,5.83523186605491
BRN,1969,
BTN,1969,
BWA,1969,
CAF,1969,
CAN,1969,4.56155890168291
CEB,1969,
CHE,1969,2.48903598959381
CHI,1969,
CHL,1969,
CHN,1969,
CIV,1969,4.45022854223323
CMR,1969,-1.1015911872741
COD,1969,6.17619573522311
COG,1969,
COL,1969,6.98166307955373
COM,1969,
CPV,1969,
CRI,1969,2.62934083658334
CSS,1969,5.83523186605491
CUB,1969,
CUW,1969,
CYM,1969,
CYP,1969,2.38515901013033
CZE,1969,
DEU,1969,1.91266394636876
DJI,1969,
DMA,1969,4.21578868850824
DNK,1969,3.48791924395204
DOM,1969,0.956628066179135
DZA,1969,
EAP,1969,
EAR,1969,2.97513924739648
EAS,1969,
ECA,1969,
ECS,1969,
ECU,1969,6.32668144851304
EGY,1969,3.40982028243742
EMU,1969,2.64808571111225
ERI,1969,
ESP,1969,2.16034713599864
EST,1969,
ETH,1969,1.42568843148633
EUU,1969,2.67462365971334
FCS,1969,
FIN,1969,2.2056109352125
FJI,1969,
FRA,1969,6.04596284173893
FRO,1969,
FSM,1969,
GAB,1969,2.97513924739648
GBR,1969,5.44666363048887
GEO,1969,
GHA,1969,7.31707316260122
GIB,1969,
GIN,1969,
GMB,1969,5.0120409388401
GNB,1969,
GNQ,1969,
GRC,1969,2.63891868835482
GRD,1969,
GRL,1969,
GTM,1969,2.09728064471573
GUM,1969,
GUY,1969,
HIC,1969,
HKG,1969,
HND,1969,1.25821445737096
HPC,1969,
HRV,1969,
HTI,1969,1.41318124201974
HUN,1969,
IBD,1969,
IBT,1969,
IDA,1969,
IDB,1969,
IDN,1969,15.4798702151618
IDX,1969,
IMN,1969,
IND,1969,-0.584136610466297
INX,1969,
IRL,1969,7.41869918597552
IRN,1969,3.59319451551283
IRQ,1969,5.73925366136733
ISL,1969,21.7632949193453
ISR,1969,2.45805425617797
ITA,1969,2.65725273386967
JAM,1969,6.30345853477094
JOR,1969,
JPN,1969,5.2498209110202
KAZ,1969,
KEN,1969,-0.171501006562355
KGZ,1969,
KHM,1969,
KIR,1969,
KNA,1969,
KOR,1969,12.3895647111187
KWT,1969,
LAC,1969,2.44186116813625
LAO,1969,
LBN,1969,
LBR,1969,
LBY,1969,9.78597055547385
LCA,1969,2.25438149968916
LCN,1969,2.62934083658334
LDC,1969,
LIC,1969,
LIE,1969,
LKA,1969,7.45695273372574
LMC,1969,
LMY,1969,
LSO,1969,
LTE,1969,
LTU,1969,
LUX,1969,2.29443437047157
LVA,1969,
MAC,1969,
MAF,1969,
MAR,1969,2.94989135439248
MCO,1969,
MDA,1969,
MDG,1969,3.82887282683662
MDV,1969,
MEA,1969,
MEX,1969,3.36700336711682
MHL,1969,
MIC,1969,
MKD,1969,
MLI,1969,
MLT,1969,2.33428760186221
MMR,1969,-4.33905146321213
MNA,1969,
MNE,1969,
MNG,1969,
MNP,1969,
MOZ,1969,
MRT,1969,
MUS,1969,2.31522056676475
MWI,1969,
MYS,1969,-0.409015025294067
NAC,1969,5.01197255098521
NAM,1969,
NCL,1969,
NER,1969,10.6456600158434
NGA,1969,10.155979202822
NIC,1969,
NLD,1969,7.42179005501286
NOR,1969,2.96294951075211
NPL,1969,4.05759162281558
NRU,1969,
NZL,1969,4.92524242695134
OED,1969,3.48791924395204
OMN,1969,
OSS,1969,
PAK,1969,3.18698679573689
PAN,1969,1.8275538894136
PER,1969,6.23615806078062
PHL,1969,1.95551032285385
PLW,1969,
PNG,1969,
POL,1969,
PRE,1969,
PRI,1969,
PRK,1969,
PRT,1969,8.78277105554111
PRY,1969,2.24684753574713
PSE,1969,
PSS,1969,
PST,1969,3.27868852459017
PYF,1969,
QAT,1969,
ROU,1969,
RUS,1969,
RWA,1969,0.484939553317624
SAS,1969,3.62228920927623
SAU,1969,3.49586016559322
SDN,1969,12.606868569676
SEN,1969,4.02265345225705
SGP,1969,-0.273051879856958
SLB,1969,
SLE,1969,
SLV,1969,-0.194990250038126
SMR,1969,
SOM,1969,
SRB,1969,
SSA,1969,
SSD,1969,
SSF,1969,
SST,1969,
STP,1969,
SUR,1969,11.274509803922
SVK,1969,
SVN,1969,
SWE,1969,2.69199458555702
SWZ,1969,3.20554123770314
SXM,1969,
SYC,1969,
SYR,1969,-1.98863636363599
TCA,1969,
TCD,1969,
TEA,1969,
TEC,1969,
TGO,1969,6.01577909270213
THA,1969,2.45039085983106
TJK,1969,
TKM,1969,
TLA,1969,2.43520271601539
TLS,1969,
TMN,1969,3.50150739897513
TON,1969,
TSA,1969,3.62228920927623
TSS,1969,
TTO,1969,2.43520271601539
TUN,1969,
TUR,1969,4.92419394498301
TUV,1969,
TZA,1969,16.4156626499998
UGA,1969,
UKR,1969,
UMC,1969,
URY,1969,20.9666666659999
USA,1969,5.4623862002875
UZB,1969,
VCT,1969,
VEN,1969,
VGB,1969,
VIR,1969,
VNM,1969,
VUT,1969,
WLD,1969,
WSM,1969,4.13054563997968
XKX,1969,
YEM,1969,
ZAF,1969,3.23822451961745
ZMB,1969,
ZWE,1969,
ABW,1970,
AFE,1970,
AFG,1970,
AFW,1970,
AGO,1970,
ALB,1970,
AND,1970,
ARB,1970,
ARE,1970,
ARG,1970,
ARM,1970,
ASM,1970,
ATG,1970,
AUS,1970,3.43915343915344
AUT,1970,4.37282441582133
AZE,1970,
BDI,1970,-0.199650611430204
BEL,1970,3.90847238471907
BEN,1970,
BFA,1970,1.7726033145134
BGD,1970,
BGR,1970,
BHR,1970,1.62898127839347
BHS,1970,6.15209342130048
BIH,1970,
BLR,1970,
BLZ,1970,
BMU,1970,
BOL,1970,3.95550921099771
BRA,1970,
BRB,1970,7.28421637368523
BRN,1970,
BTN,1970,
BWA,1970,
CAF,1970,
CAN,1970,3.34603981363828
CEB,1970,
CHE,1970,3.61598678629519
CHI,1970,
CHL,1970,
CHN,1970,
CIV,1970,8.20519054310724
CMR,1970,5.85808580851741
COD,1970,8.02528404548488
COG,1970,
COL,1970,6.90862275848248
COM,1970,
CPV,1970,
CRI,1970,4.65229749303154
CSS,1970,7.28421637368523
CUB,1970,
CUW,1970,
CYM,1970,
CYP,1970,2.40018825031687
CZE,1970,
DEU,1970,3.4502416671467
DJI,1970,
DMA,1970,12.3934989618914
DNK,1970,6.51484141652983
DOM,1970,3.8166666664171
DZA,1970,6.59999999900016
EAP,1970,
EAR,1970,3.81266490766791
EAS,1970,
ECA,1970,
ECS,1970,
ECU,1970,5.1299874877938
EGY,1970,3.76289859580536
EMU,1970,4.1406484002702
ERI,1970,
ESP,1970,5.73114484293536
EST,1970,
