location_key,date,new_deceased,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,new_confirmed,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9
IS,2020-08-11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
IS,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
IT,2020-10-22,136,0,0,0,0,0,0,0,0,0,0,16079,0,0,0,0,0,0,0,0,0,0
IT,2020-09-25,20,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0
IT,2020-08-21,9,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0
JE,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
JM,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
JM,2020-09-06,1,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
JO,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
JP,2020-08-13,10,0,0,0,0,0,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0
JP,2020-07-24,1,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0
KE,2020-09-14,10,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
KE,2020-09-01,4,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0
KG,2020-11-18,6,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0
KG,2020-12-08,3,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0
KG,2020-12-28,1,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0
KH,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KI,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KI,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KI,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KI,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM,2020-10-14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KM,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
KN,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,2020-09-08,2,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0
KR,2020-09-04,1,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0
KW,2020-10-04,4,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0
KW,2020-08-20,2,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0
KW,2020-08-31,3,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0
KY,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LI,2020-10-28,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
LI,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI,2020-12-18,2,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
LK,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
LK,2020-12-31,7,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0
LR,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR,2020-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LS,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LS,2020-10-07,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
LS,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
LS,2020-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LS,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT,2020-12-30,41,0,0,0,0,0,0,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0
LT,2020-10-07,1,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0
LT,2020-08-20,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
LT,2020-11-10,11,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0
LU,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
LU,2020-11-22,3,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0
LU,2020-10-05,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
LU,2020-11-11,5,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0
LV,2020-12-18,12,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0
LV,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LV,2020-11-11,9,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0
LV,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
LV,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY,2020-11-03,7,0,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0
LY,2020-11-26,13,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0
LY,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,2020-09-29,42,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0
MA,2020-11-01,64,0,0,0,0,0,0,0,0,0,0,2526,0,0,0,0,0,0,0,0,0,0
MA,2020-11-20,74,0,0,0,0,0,0,0,0,0,0,4702,0,0,0,0,0,0,0,0,0,0
MD,2020-09-26,8,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0
MD,2020-09-09,10,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0
MD,2020-12-05,16,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0
ME,2020-07-30,1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
ME,2020-07-19,2,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
MG,2020-07-16,1,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0
MH,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MK,2020-07-28,5,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0
MK,2020-08-31,1,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0
MK,2020-11-09,30,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0
ML,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
MM,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MO,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-11-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MP,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MP,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-11-29,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
MQ,2020-10-15,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
MQ,2020-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MR,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
MR,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
MR,2020-08-19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
MS,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2020-08-31,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
MT,2020-12-24,3,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
MT,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
MU,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MX,2020-09-04,479,0,0,0,0,0,0,0,0,0,0,6041,0,0,0,0,0,0,0,0,0,0
MX,2020-12-13,705,0,0,0,0,0,0,0,0,0,0,3422,0,0,0,0,0,0,0,0,0,0
MZ,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
MZ,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0
NA,2020-11-09,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
NC,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2020-12-16,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
NF,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF,2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG,2020-07-19,12,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0
NG,2020-09-20,2,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0
NG,2020-08-25,3,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0
NI,2020-11-16,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
NI,2020-08-10,5,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0
NI,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-12-28,1,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
NL,2020-08-22,1,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0
NL,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0
NL,2020-10-04,9,0,0,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0
NL,2020-07-09,1,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
NL,2020-11-05,114,0,0,0,0,0,0,0,0,0,0,7226,0,0,0,0,0,0,0,0,0,0
NO,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
NO,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
NO,2020-11-10,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0
NR,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OM,2020-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OM,2020-07-24,12,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0
OM,2020-12-06,8,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0
OM,2020-08-15,10,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0
PA,2020-11-09,10,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0
PA,2020-12-12,22,0,0,0,0,0,0,0,0,0,0,2806,0,0,0,0,0,0,0,0,0,0
PF,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PG,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PK,2020-11-12,37,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,0,0,0,0,0,0
PK,2020-11-06,20,0,0,0,0,0,0,0,0,0,0,1502,0,0,0,0,0,0,0,0,0,0
PL,2020-08-16,8,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0
PL,2020-10-20,130,0,0,0,0,0,0,0,0,0,0,10040,0,0,0,0,0,0,0,0,0,0
PL,2020-09-22,28,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0
PN,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS,2020-09-24,5,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0
PS,2020-08-06,2,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0
PT,2020-10-04,11,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0
PT,2020-08-31,3,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0
PT,2020-10-08,12,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0
PW,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PY,2020-11-03,12,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0
PY,2020-07-03,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
RE,2020-09-11,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
RS,2020-09-19,1,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
RS,2020-08-03,7,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0
RS,2020-12-21,49,0,0,0,0,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,0
RU,2020-10-24,229,0,0,0,0,0,0,0,0,0,0,16710,0,0,0,0,0,0,0,0,0,0
RU,2020-10-09,197,0,0,0,0,0,0,0,0,0,0,12846,0,0,0,0,0,0,0,0,0,0
RU,2020-08-02,79,0,0,0,0,0,0,0,0,0,0,5394,0,0,0,0,0,0,0,0,0,0
RW,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
RW,2020-09-18,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SA,2020-10-15,17,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0
SB,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SD,2020-07-31,6,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
SD,2020-08-02,11,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
SE,2020-10-20,4,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,0
SE,2020-12-11,89,0,0,0,0,0,0,0,0,0,0,7717,0,0,0,0,0,0,0,0,0,0
SE,2020-10-26,11,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0
SE,2020-11-15,39,0,0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,0,0,0,0
SG,2020-12-05,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SG,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SG,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
SH,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SI,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
SJ,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJ,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,2020-12-13,46,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0
SK,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SK,2020-12-16,62,0,0,0,0,0,0,0,0,0,0,3991,0,0,0,0,0,0,0,0,0,0
SK,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
SL,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SL,2020-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN,2020-12-03,1,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
SN,2020-09-22,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
SO,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR,2020-07-10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SR,2020-08-10,1,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0
SR,2020-08-12,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0
SS,2020-12-04,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SS,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SS,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SS,2020-12-30,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
ST,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ST,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST,2020-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST,2020-08-26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SV,2020-09-09,4,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
SV,2020-09-18,4,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
SX,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SY,2020-07-24,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
SY,2020-11-08,4,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
SY,2020-09-07,3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
SY,2020-11-03,3,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
SZ,2020-08-28,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
SZ,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
TC,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TD,2020-10-05,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
TF,2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJ,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
TK,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2020-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2020-12-27,52,0,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0
TO,2020-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
